"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"usa",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",113818948,"noun.shape",25,"n","trapezium#1(trapezium%1:25:00::)","a quadrilateral with no parallel sides","","trapezium"
"usa",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",113690790,"noun.quantity",23,"n","octillion#1(octillion%1:23:00::)","the number that is represented as a one followed by 27 zeros","","octillion"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",110246025,"noun.person",18,"n","mestiza#1(mestiza%1:18:00::)","a woman of mixed racial ancestry (especially mixed European and Native American ancestry)","","mestiza"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",113141796,"noun.plant",20,"n","Acrostichum aureum#1(acrostichum_aureum%1:20:00::),leather fern#1(leather_fern%1:20:02::),golden fern#2(golden_fern%1:20:01::)","stout tropical swamp fern (especially tropical America) having large fronds with golden yellow sporangia covering the undersides","","Acrostichum aureum,leather fern,golden fern"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",110933007,"noun.person",18,"n","Mel Columcille Gerard Gibson#1(mel_columcille_gerard_gibson%1:18:00::),Mel Gibson#1(mel_gibson%1:18:00::),Gibson#2(gibson%1:18:01::)","Australian actor (born in the United States in 1956)","","Mel Columcille Gerard Gibson,Mel Gibson,Gibson"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",102105379,"noun.animal",5,"n","water spaniel#1(water_spaniel%1:05:00::)","any dog of two large curly-coated breeds used for hunting waterfowl","","water spaniel"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",113787126,"noun.linkdef",24,"n","billionth#1(billionth%1:24:00::)","position 1,000,000,000 in a countable series of things","","billionth"
"u.s.a.",108981871,,"noun.location",15,"n","America#1(america%1:15:00::),the States#1(the_states%1:15:00::),U.S.A.#1(u.s.a.%1:15:00::),USA#1(usa%1:15:00::),United States#1(united_states%1:15:00::),United States of America#1(united_states_of_america%1:15:00::),US#1(us%1:15:00::),U.S.#2(u.s.%1:15:00::)","North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776","","America,the States,U.S.A.,USA,United States,United States of America,US,U.S.",1,94,"domain member region",108608915,"noun.location",15,"n","barrio#1(barrio%1:15:01::)","a Spanish-speaking quarter in a town or city (especially in the United States)","","barrio"
"israel",108725054,,"noun.location",15,"n","Israel#1(israel%1:15:00::),State of Israel#1(state_of_israel%1:15:00::),Yisrael#1(yisrael%1:15:00::),Zion#2(zion%1:15:00::),Sion#2(sion%1:15:00::)","Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of Palestine","","Israel,State of Israel,Yisrael,Zion,Sion",1,94,"domain member region",108277506,"noun.group",14,"n","sayeret#1(sayeret%1:14:00::),Sayeret Matkal#1(sayeret_matkal%1:14:00::),Sayeret Mat'kal#1(sayeret_mat'kal%1:14:00::)","Israel's elite secret commando unit responsible for counterterrorist and top secret intelligence gathering and hostage rescue missions","","sayeret,Sayeret Matkal,Sayeret Mat'kal"
"south africa",108936405,1,"noun.location",15,"n","South Africa#1(south_africa%1:15:00::),Republic of South Africa#1(republic_of_south_africa%1:15:00::)","a republic at the southernmost part of Africa; achieved independence from the United Kingdom in 1910; first European settlers were Dutch (known as Boers)","","South Africa,Republic of South Africa",1,94,"domain member region",100311364,"noun.act",4,"n","trek#1(trek%1:04:01::)","a journey by ox wagon (especially an organized migration by a group of settlers)","","trek"
"nihon",108856258,,"noun.location",15,"n","Nihon#1(nihon%1:15:00::),Nippon#1(nippon%1:15:00::),Japan#2(japan%1:15:00::)","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","","Nihon,Nippon,Japan",1,94,"domain member region",107949176,"noun.group",14,"n","Aum#1(aum%1:14:00::),Supreme Truth#1(supreme_truth%1:14:00::),Aum Shinrikyo#1(aum_shinrikyo%1:14:00::)","a terrorist organization whose goal is to take over Japan and then the world; based on a religion founded in 1987 that combines elements of Buddhism with Christianity","in 1995 Aum members released deadly sarin gas on a Tokyo subway train","Aum,Supreme Truth,Aum Shinrikyo"
"nihon",108856258,,"noun.location",15,"n","Nihon#1(nihon%1:15:00::),Nippon#1(nippon%1:15:00::),Japan#2(japan%1:15:00::)","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","","Nihon,Nippon,Japan",1,94,"domain member region",107810583,"noun.food",13,"n","tempura#1(tempura%1:13:00::)","vegetables and seafood dipped in batter and deep-fried","","tempura"
"nihon",108856258,,"noun.location",15,"n","Nihon#1(nihon%1:15:00::),Nippon#1(nippon%1:15:00::),Japan#2(japan%1:15:00::)","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","","Nihon,Nippon,Japan",1,94,"domain member region",100711575,"noun.act",4,"n","acupressure#1(acupressure%1:04:00::),shiatsu#1(shiatsu%1:04:00::),G-Jo#1(g-jo%1:04:00::)","treatment of symptoms by applying pressure with the fingers to specific pressure points on the body","","acupressure,shiatsu,G-Jo"
"nihon",108856258,,"noun.location",15,"n","Nihon#1(nihon%1:15:00::),Nippon#1(nippon%1:15:00::),Japan#2(japan%1:15:00::)","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","","Nihon,Nippon,Japan",1,94,"domain member region",100938256,"noun.act",4,"n","origami#1(origami%1:04:00::)","the Japanese art of folding paper into shapes representing objects (e.g., flowers or birds)","","origami"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",107613882,"noun.food",13,"n","chapatti#1(chapatti%1:13:00::),chapati#1(chapati%1:13:00::)","flat pancake-like bread cooked on a griddle","","chapatti,chapati"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",107976989,"noun.group",14,"n","Tareekh e Kasas#1(tareekh_e_kasas%1:14:00::),Movement for Revenge#1(movement_for_revenge%1:14:00::)","an organization of Muslims in India who killed Hindus in September 2002; believed to have ties with Muslim terrorists in Pakistan","","Tareekh e Kasas,Movement for Revenge"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",109760976,"noun.person",18,"n","ayah#1(ayah%1:18:00::)","(in India) a native nursemaid who looks after children","","ayah"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",110699093,"noun.person",18,"n","wallah#1(wallah%1:18:00::)","usually in combination: person in charge of or employed at a particular thing","a kitchen wallah|the book wallah","wallah"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",110283180,"noun.person",18,"n","nabob#1(nabob%1:18:01::),nawab#1(nawab%1:18:00::)","a governor in India during the Mogul empire","","nabob,nawab"
"bharat",108835397,,"noun.location",15,"n","Bharat#1(bharat%1:15:00::),Republic of India#1(republic_of_india%1:15:00::),India#1(india%1:15:00::)","a republic in the Asian subcontinent in southern Asia; second most populous country in the world; achieved independence from the United Kingdom in 1947","","Bharat,Republic of India,India",1,94,"domain member region",110216768,"noun.person",18,"n","mahout#1(mahout%1:18:00::)","the driver and keeper of an elephant","","mahout"
"republic of iraq",108847842,,"noun.location",15,"n","Al-Iraq#1(al-iraq%1:15:00::),Republic of Iraq#1(republic_of_iraq%1:15:00::),Iraq#1(iraq%1:15:00::),Irak#1(irak%1:15:00::)","a republic in the Middle East in western Asia; the ancient civilization of Mesopotamia was in the area now known as Iraq","","Al-Iraq,Republic of Iraq,Iraq,Irak",1,94,"domain member region",108405940,"noun.group",14,"n","Akhbari#1(akhbari%1:14:00::)","a religious movement by Arab Shiite Muslims in 17th century Iraq that is opposed to the Usuli","Akhbari Shiism has never promoted political control","Akhbari"
"old dominion state",109086272,,"noun.location",15,"n","Old Dominion#1(old_dominion%1:15:00::),Old Dominion State#1(old_dominion_state%1:15:00::),Virginia#1(virginia%1:15:00::),Va.#1(va.%1:15:00::),VA#1(va%1:15:00::)","a state in the eastern United States; one of the original 13 colonies; one of the Confederate States in the American Civil War","","Old Dominion,Old Dominion State,Virginia,Va.,VA",1,94,"domain member region",101277506,"noun.act",4,"n","Chancellorsville#2(chancellorsville%1:04:00::)","a major battle in the American Civil War (1863); the Confederates under Robert E. Lee defeated the Union forces under Joseph Hooker","","Chancellorsville"
"sierra leone",108933794,,"noun.location",15,"n","Sierra Leone#1(sierra_leone%1:15:00::),Republic of Sierra Leone#1(republic_of_sierra_leone%1:15:00::)","a republic in West Africa; achieved independence from the United Kingdom in 1961","","Sierra Leone,Republic of Sierra Leone",1,94,"domain member region",107975409,"noun.group",14,"n","Revolutionary United Front#1(revolutionary_united_front%1:14:00::),RUF#1(ruf%1:14:00::)","a terrorist group formed in the 1980s in Sierra Leone; seeks to overthrow the government and gain control of the diamond producing regions; responsible for attacks on civilians and children, widespread torture and murder and using children to commit atrocities; sponsored by the president of Liberia","","Revolutionary United Front,RUF"
"bulgaria",108646793,1,"noun.location",15,"n","Republic of Bulgaria#1(republic_of_bulgaria%1:15:00::),Bulgaria#1(bulgaria%1:15:00::)","a republic in the eastern part of the Balkan Peninsula in southeastern Europe","","Republic of Bulgaria,Bulgaria",1,94,"domain member region",101294271,"noun.act",4,"n","Plevna#1(plevna%1:04:00::),Pleven#1(pleven%1:04:00::)","the town was taken from the Turks by the Russians in 1877 after a siege of 143 days","","Plevna,Pleven"
"assyria",108853352,,"noun.location",15,"n","Assyria#1(assyria%1:15:00::)","an ancient kingdom in northern Mesopotamia which is in present-day Iraq","","Assyria",1,94,"domain member region",109459556,"noun.person",18,"n","Shamash#1(shamash%1:18:00::)","the chief sun god; drives away winter and storms and brightens the earth with greenery; drives away evil and brings justice and compassion","","Shamash"
"assyria",108853352,,"noun.location",15,"n","Assyria#1(assyria%1:15:00::)","an ancient kingdom in northern Mesopotamia which is in present-day Iraq","","Assyria",1,94,"domain member region",109453939,"noun.person",18,"n","Ashur#1(ashur%1:18:00::),Ashir#1(ashir%1:18:00::)","chief god of the Assyrians; god of military prowess and empire; identified with Babylonian Anshar","","Ashur,Ashir"
"west pakistan",108912825,,"noun.location",15,"n","Islamic Republic of Pakistan#1(islamic_republic_of_pakistan%1:15:00::),West Pakistan#1(west_pakistan%1:15:00::),Pakistan#1(pakistan%1:15:00::)","a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947","","Islamic Republic of Pakistan,West Pakistan,Pakistan",1,94,"domain member region",107958101,"noun.group",14,"n","Fuqra#1(fuqra%1:14:00::),Tanzimul Fuqra#1(tanzimul_fuqra%1:14:00::),Jamaat ul-Fuqra#1(jamaat_ul-fuqra%1:14:00::)","an Islamic terrorist group organized in the 1980s; seeks to purify Islam through violence; the cells in North America and the Caribbean insulate themselves from Western culture and will even attack other Muslims who they regard as heretics","","Fuqra,Tanzimul Fuqra,Jamaat ul-Fuqra"
"yisrael",108725054,,"noun.location",15,"n","Israel#1(israel%1:15:00::),State of Israel#1(state_of_israel%1:15:00::),Yisrael#1(yisrael%1:15:00::),Zion#2(zion%1:15:00::),Sion#2(sion%1:15:00::)","Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of Palestine","","Israel,State of Israel,Yisrael,Zion,Sion",1,94,"domain member region",107959959,"noun.group",14,"n","Kahane Chai#1(kahane_chai%1:14:00::),Kach#1(kach%1:14:00::)","a terrorist organization founded for Jewish defense; fights antisemitism and hopes to restore the biblical state of Israel","","Kahane Chai,Kach"
"yisrael",108725054,,"noun.location",15,"n","Israel#1(israel%1:15:00::),State of Israel#1(state_of_israel%1:15:00::),Yisrael#1(yisrael%1:15:00::),Zion#2(zion%1:15:00::),Sion#2(sion%1:15:00::)","Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of Palestine","","Israel,State of Israel,Yisrael,Zion,Sion",1,94,"domain member region",107943064,"noun.group",14,"n","al-Asifa#1(al-asifa%1:14:00::),Fatah#1(fatah%1:14:00::),al-Fatah#1(al-fatah%1:14:00::)","a Palestinian political and military organization founded by Yasser Arafat in 1958 to work toward the creation of a Palestinian state; during the 1960s and 1970s trained terrorist and insurgent groups","al-Fatah carried out numerous acts of international terrorism in western Europe and the Middle East in the 1970s","al-Asifa,Fatah,al-Fatah"
"yisrael",108725054,,"noun.location",15,"n","Israel#1(israel%1:15:00::),State of Israel#1(state_of_israel%1:15:00::),Yisrael#1(yisrael%1:15:00::),Zion#2(zion%1:15:00::),Sion#2(sion%1:15:00::)","Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of Palestine","","Israel,State of Israel,Yisrael,Zion,Sion",1,94,"domain member region",108277349,"noun.group",14,"n","IDF#1(idf%1:14:00::),Israeli Defense Force#1(israeli_defense_force%1:14:00::)","the ground and air and naval forces of Israel","","IDF,Israeli Defense Force"
"yisrael",108725054,,"noun.location",15,"n","Israel#1(israel%1:15:00::),State of Israel#1(state_of_israel%1:15:00::),Yisrael#1(yisrael%1:15:00::),Zion#2(zion%1:15:00::),Sion#2(sion%1:15:00::)","Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of Palestine","","Israel,State of Israel,Yisrael,Zion,Sion",1,94,"domain member region",107988434,"noun.group",14,"n","kibbutz#1(kibbutz%1:14:00::)","a collective farm or settlement owned by its members in modern Israel; children are reared collectively","","kibbutz"
"lebanon",108891789,,"noun.location",15,"n","Lebanon#1(lebanon%1:15:00::),Lebanese Republic#1(lebanese_republic%1:15:00::)","an Asian republic at east end of Mediterranean","","Lebanon,Lebanese Republic",1,94,"domain member region",107739527,"noun.food",13,"n","tabooli#1(tabooli%1:13:00::),tabbouleh#1(tabbouleh%1:13:00::)","a finely chopped salad with tomatoes and parsley and mint and scallions and bulgur wheat","","tabooli,tabbouleh"
"emerald isle",108792819,,"noun.location",15,"n","Emerald Isle#1(emerald_isle%1:15:00::),Hibernia#1(hibernia%1:15:00::),Ireland#2(ireland%1:15:00::)","an island comprising the republic of Ireland and Northern Ireland","","Emerald Isle,Hibernia,Ireland",1,94,"domain member region",109446264,"noun.person",18,"n","Brigit#1(brigit%1:18:00::)","Celtic goddess of fire and fertility and agriculture and household arts and wisdom; later associated with Saint Bridget","","Brigit"
"emerald isle",108792819,,"noun.location",15,"n","Emerald Isle#1(emerald_isle%1:15:00::),Hibernia#1(hibernia%1:15:00::),Ireland#2(ireland%1:15:00::)","an island comprising the republic of Ireland and Northern Ireland","","Emerald Isle,Hibernia,Ireland",1,94,"domain member region",109447336,"noun.person",18,"n","Gwydion#1(gwydion%1:18:00::)","Celtic sky god; a magician; giver of arts and civilization","","Gwydion"
"emerald isle",108792819,,"noun.location",15,"n","Emerald Isle#1(emerald_isle%1:15:00::),Hibernia#1(hibernia%1:15:00::),Ireland#2(ireland%1:15:00::)","an island comprising the republic of Ireland and Northern Ireland","","Emerald Isle,Hibernia,Ireland",1,94,"domain member region",109446158,"noun.person",18,"n","Boann#1(boann%1:18:00::)","Celtic goddess; mother of Angus Og","","Boann"
"emerald isle",108792819,,"noun.location",15,"n","Emerald Isle#1(emerald_isle%1:15:00::),Hibernia#1(hibernia%1:15:00::),Ireland#2(ireland%1:15:00::)","an island comprising the republic of Ireland and Northern Ireland","","Emerald Isle,Hibernia,Ireland",1,94,"domain member region",109447165,"noun.person",18,"n","Fomorian#1(fomorian%1:18:00::),Fomor#1(fomor%1:18:00::)","one of a group of Celtic sea demons sometimes associated with the hostile power of nature","","Fomorian,Fomor"
"peach state",109012881,,"noun.location",15,"n","Empire State of the South#1(empire_state_of_the_south%1:15:00::),Georgia#1(georgia%1:15:00::),Peach State#1(peach_state%1:15:00::),Ga.#1(ga.%1:15:00::),GA#3(ga%1:15:00::)","a state in southeastern United States; one of the Confederate states during the American Civil War","","Empire State of the South,Georgia,Peach State,Ga.,GA",1,94,"domain member region",101285308,"noun.act",4,"n","Kennesaw Mountain#1(kennesaw_mountain%1:04:00::)","battle of the American Civil War (1864); Union forces under William Tecumseh Sherman were repulsed by Confederate troops under Joseph Eggleston Johnston","","Kennesaw Mountain"
"kingdom of spain",108960225,,"noun.location",15,"n","Espana#1(espana%1:15:00::),Spain#1(spain%1:15:00::),Kingdom of Spain#1(kingdom_of_spain%1:15:00::)","a parliamentary monarchy in southwestern Europe on the Iberian Peninsula; a former colonial power","","Espana,Spain,Kingdom of Spain",1,94,"domain member region",107952691,"noun.group",14,"n","First of October Antifascist Resistance Group#1(first_of_october_antifascist_resistance_group%1:14:00::),GRAPO#1(grapo%1:14:00::)","an armed wing of the (illegal) Communist Party of Spain; seeks to overthrow the Spanish government and replace it with a Marxist-Leninist regime","GRAPO is vehemently opposed to the United States","First of October Antifascist Resistance Group,GRAPO"
"al-iraq",108847842,,"noun.location",15,"n","Al-Iraq#1(al-iraq%1:15:00::),Republic of Iraq#1(republic_of_iraq%1:15:00::),Iraq#1(iraq%1:15:00::),Irak#1(irak%1:15:00::)","a republic in the Middle East in western Asia; the ancient civilization of Mesopotamia was in the area now known as Iraq","","Al-Iraq,Republic of Iraq,Iraq,Irak",1,94,"domain member region",107951804,"noun.group",14,"n","Abu Nidal Organization#1(abu_nidal_organization%1:14:00::),ANO#1(ano%1:14:00::),Arab Revolutionary Brigades#1(arab_revolutionary_brigades%1:14:00::),Revolutionary Organization of Socialist Muslims#1(revolutionary_organization_of_socialist_muslims%1:14:00::),Fatah Revolutionary Council#1(fatah_revolutionary_council%1:14:00::),Fatah-RC#1(fatah-rc%1:14:00::),Black September#1(black_september%1:14:00::)","a Palestinian international terrorist organization that split from the PLO in 1974; has conducted terrorist attacks in 20 countries","in the 1980s the Fatah-RC was considered the most dangerous and murderous Palestinian terror group","Abu Nidal Organization,ANO,Arab Revolutionary Brigades,Revolutionary Organization of Socialist Muslims,Fatah Revolutionary Council,Fatah-RC,Black September"
"ceylon",108651761,,"noun.location",15,"n","Democratic Socialist Republic of Sri Lanka#1(democratic_socialist_republic_of_sri_lanka%1:15:00::),Sri Lanka#1(sri_lanka%1:15:00::),Ceylon#2(ceylon%1:15:01::)","a republic on the island of Ceylon; became independent of the United Kingdom in 1948","","Democratic Socialist Republic of Sri Lanka,Sri Lanka,Ceylon",2,94,"domain member region",108028399,"noun.group",14,"n","Hinduism#1(hinduism%1:14:00::),Hindooism#1(hindooism%1:14:00::)","the religion of most people in India, Bangladesh, Sri Lanka, and Nepal","","Hinduism,Hindooism"
"capital of italy",108739403,,"noun.location",15,"n","capital of Italy#1(capital_of_italy%1:15:00::),Eternal City#1(eternal_city%1:15:00::),Rome#1(rome%1:15:00::),Italian capital#1(italian_capital%1:15:00::),Roma#2(roma%1:15:00::)","capital and largest city of Italy; on the Tiber; seat of the Roman Catholic Church; formerly the capital of the Roman Republic and the Roman Empire","","capital of Italy,Eternal City,Rome,Italian capital,Roma",1,94,"domain member region",103836454,"noun.artifact",6,"n","pantheon#3(pantheon%1:06:00::)","(antiquity) a temple to all the gods","","pantheon"
"deutschland",108699649,,"noun.location",15,"n","Deutschland#1(deutschland%1:15:00::),FRG#1(frg%1:15:00::),Germany#1(germany%1:15:00::),Federal Republic of Germany#2(federal_republic_of_germany%1:15:00::)","a republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990","","Deutschland,FRG,Germany,Federal Republic of Germany",1,94,"domain member region",101274512,"noun.act",4,"n","Blenheim#1(blenheim%1:04:00::)","the First Duke of Marlborough and Prince Eugene of Savoy defeated the French in 1704 during the War of the Spanish Succession","","Blenheim"
"britain",108793769,2,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",110687556,"noun.person",18,"n","victualler#1(victualler%1:18:02::),victualer#1(victualer%1:18:02::)","an innkeeper (especially British)","","victualler,victualer"
"britain",108793769,2,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",106544001,"noun.communication",10,"n","cobblers#1(cobblers%1:10:00::)","nonsense","I think that is a load of cobblers","cobblers"
"britain",108793769,2,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",107626919,"noun.food",13,"n","butty#1(butty%1:13:00::)","a sandwich","a bacon butty","butty"
"britain",108793769,2,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",108411714,"noun.group",14,"n","rave-up#1(rave-up%1:14:00::)","a raucous gathering","","rave-up"
"britain",108793769,2,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",302392602,"adj.all",0,"s","buttoned-up#1(buttoned-up%5:00:00:taciturn:00)","(British colloquial) not inclined to conversation","","buttoned-up"
